txid,amount,shopper_country,issuer_country,shopper_email,creation_date,card_number_hash,txvariantcode,bin,currency,fraud
809,330280,AU,AU,adolfo.spurlock@aol.com,25/10/2016 03:51 PM,ad26a14264016b6173,mcatm,762287,CNY,0
810,551989,RO,RO,magen.valentin@yahoo.com,25/10/2016 03:55 PM,4fe7043a345ef82caa,mcatm,618515,CAD,0
811,791276,CN,CN,arla.foronda@aol.com,25/10/2016 05:51 PM,b090219545d87a26b2,visagold,238311,CNY,0
812,707208,CN,CN,beata.swanner@yahoo.com,25/10/2016 06:31 PM,b4fac5bf1f21b4a755,amex_androidpay,187121,NOK,0
813,746893,FR,FR,rashad.legendre@aol.com,25/10/2016 06:32 PM,736fb6a936b363c58e,visacorporatecredit,620862,CAD,0
814,515615,GB,GB,marta.nathaniel@aol.com,25/10/2016 06:50 PM,10449f04ff662d4f75,mcfleetcredit,108846,SEK,0
815,646599,CN,CN,marta.nathaniel@aol.com,25/10/2016 08:35 PM,72971ee9d82c388472,electron,938537,AUD,0
816,979211,RO,RO,agatha.mcclendon@msn.com,25/10/2016 09:22 PM,4fbef03a3a1bc4afd4,mcalphabankbonus,781777,GBP,1
817,516246,NO,NO,beata.swanner@msn.com,25/10/2016 10:13 PM,be1bee688132694939,mcfleetcredit,113529,AUD,0
818,643578,CN,CN,ross.whitney@msn.com,25/10/2016 10:30 PM,b24b399b2e86db5054,visacorporate,736460,USD,0
819,708041,FI,FI,sherice.tims@aol.com,25/10/2016 11:34 PM,4d4923b92576a6d484,mcpremiumcredit,710324,USD,0
820,585751,NI,DE,demetrice.lorenzo@yahoo.com,26/10/2016 01:47 AM,f7fdad5c5526927203,mccredit,688291,CNY,0
821,244867,NO,NO,bernadette.schildgen@yahoo.com,26/10/2016 03:56 AM,426519750df98e93e7,visacorporatecredit,705517,EUR,0
822,74271,FI,FI,wanda.pakele@yahoo.com,26/10/2016 04:48 AM,8581d0a44e4bbe07d9,mccommercialpremiumdebit,846896,AUD,0
823,278263,AU,AU,phil.moreau@aol.com,26/10/2016 07:16 AM,2935ead497d41fd8cf,mccommercialpremiumdebit,233604,NOK,0
824,945930,GB,GB,annika.locust@gmail.com,26/10/2016 07:39 AM,5d53af7337161f4f61,mccorporatecredit,308937,USD,0
825,81131,UA,UA,sarita.surprenant@yahoo.com,26/10/2016 07:57 AM,40f7f1f38fd9a391b7,mcstandarddebit,470620,EUR,0
826,54615,SE,SE,ouida.riegel@yahoo.com,26/10/2016 08:02 AM,9251187ae900a9ec42,mccommercialpremiumcredit,703711,EUR,0
827,374725,RO,RO,renay.samsel@hotmail.com,26/10/2016 08:02 AM,22ecf1681278f72cf1,amex_applepay,431197,USD,0
828,279576,NI,BE,alejandra.hollinger@yahoo.com,26/10/2016 08:08 AM,97f032661afc0ec51c,mcalphabankbonus,440334,EUR,1
829,81877,UA,UA,jacki.ulm@hotmail.com,26/10/2016 08:21 AM,ea7d9d8305cf2f841b,visadebit,303788,AUD,0
830,314857,FI,FI,roselia.stovall@yahoo.com,26/10/2016 08:31 AM,a1317f25acb197ed59,mcsuperpremiumcredit,419809,GBP,0
831,786860,BE,RO,shonda.nordstrom@yahoo.com,26/10/2016 09:41 AM,94f1cf4da769ec3553,mcfleetcredit,155242,USD,0
832,568445,CN,CN,maile.council@yahoo.com,26/10/2016 09:44 AM,a704e922c48ce4cc1d,visabusiness,449706,GBP,0
833,833086,FR,FR,annamarie.ogle@aol.com,26/10/2016 11:51 AM,1476aa1899deeebd5f,visacommercialsuperpremiumcredit,890255,CNY,0
834,252513,FI,DE,daren.burk@msn.com,26/10/2016 01:02 PM,5090082fb46a2cca1c,visapremiumdebit,862559,EUR,1
835,373440,BE,BE,judy.minix@gmail.com,26/10/2016 01:20 PM,71eba2f92348709b7a,mcpremiumcredit,525689,GBP,0
836,163273,FR,FR,romelia.salgado@hotmail.com,26/10/2016 01:36 PM,239aad4ab803d82097,mc_samsungpay,399673,CAD,0
837,882181,DE,DE,faye.lamy@aol.com,26/10/2016 02:23 PM,a029b2798c5800966f,visa_samsungpay,831950,NOK,0
838,66210,FR,FR,kimi.hobby@yahoo.com,26/10/2016 02:30 PM,8b0e1829488e4f2308,mc_androidpay,901532,EUR,0
839,941431,FI,NO,daren.burk@msn.com,26/10/2016 03:19 PM,685992699cbc9d3cc3,visacommercialcredit,934561,CNY,1
840,702468,BE,RO,wilton.krejci@hotmail.com,26/10/2016 04:45 PM,a81657507947f914b6,travelmoney,328652,AUD,0
841,531899,AU,AU,herlinda.soltis@aol.com,26/10/2016 05:09 PM,4f838720deca703d21,bcmc,514903,NOK,0
842,11974,FI,FI,daren.burk@aol.com,26/10/2016 06:04 PM,b495b49e99e42180e6,visacommercialsuperpremiumdebit,963736,CAD,0
843,222241,AU,AU,concepcion.waldeck@gmail.com,26/10/2016 07:12 PM,abdd59edae4844264d,visasignature,497482,NOK,0
844,329380,CN,CN,shonda.nordstrom@hotmail.com,26/10/2016 07:34 PM,d09720f40ec20d2841,mc_applepay,227246,CAD,0
845,755748,DE,DE,lavenia.jaffee@msn.com,26/10/2016 08:54 PM,d7416da5521e945037,mcpremiumdebit,321874,NOK,1
846,645866,UA,UA,merlin.starrett@msn.com,26/10/2016 09:11 PM,c80325691e17e2face,mcstandardcredit,868452,GBP,0
847,963943,FR,FR,rashad.legendre@aol.com,26/10/2016 09:46 PM,b4ac4cf0234d801eb3,mcpurchasingcredit,358448,CAD,0
848,378569,RO,RO,agatha.mcclendon@msn.com,26/10/2016 10:52 PM,4fbef03a3a1bc4afd4,mcalphabankbonus,781777,NOK,1
849,265663,CN,CN,emma.willems@hotmail.com,26/10/2016 11:04 PM,b2d2c47237a9be9521,bcmc_mobile,452657,SEK,0
850,299462,BE,BE,carter.gillies@aol.com,26/10/2016 11:11 PM,b395f6092da18f9a58,visa_samsungpay,544090,GBP,0
851,859335,RO,RO,trudie.iglesia@hotmail.com,26/10/2016 11:47 PM,00bb7e357bc1308298,visagold,654678,EUR,0
852,789419,NO,NO,roselia.stovall@hotmail.com,27/10/2016 12:24 AM,3c0d96d14aa32ee461,visapurchasing,768310,GBP,0
853,839327,BE,BE,lera.moretti@yahoo.com,27/10/2016 12:34 AM,41ead046b148e80ba2,mc_applepay,440185,CAD,0
854,17198,NI,CA,sarita.surprenant@msn.com,27/10/2016 01:00 AM,517e25676c2b082638,visastandarddebit,711130,CAD,1
855,469440,GB,CA,marta.nathaniel@yahoo.com,27/10/2016 02:10 AM,4b3910948ccccf37b4,visaproprietary,397535,EUR,0
856,841555,BE,BE,alejandra.hollinger@hotmail.com,27/10/2016 02:10 AM,502f0410c61058e7d4,mccommercialpremiumcredit,571621,EUR,0
857,48754,NI,NI,lavenia.jaffee@yahoo.com,27/10/2016 02:54 AM,722b0926976be35294,mcalphabankbonus,188673,NOK,0
858,633938,US,US,tess.haslett@hotmail.com,27/10/2016 03:14 AM,fd4aca513d2c86bb4d,mc,118310,SEK,0
859,553689,NO,NO,annalisa.anger@msn.com,27/10/2016 03:51 AM,f470e94fa3e194128f,mccommercialpremiumcredit,910080,EUR,0
860,386843,FI,FI,sherice.tims@aol.com,27/10/2016 04:34 AM,f22b17c8b714147c3b,mcstandardcredit,161836,NOK,0
861,1170,UA,UA,amado.shoulders@msn.com,27/10/2016 04:42 AM,11b882cc4873a7bfcc,mc_androidpay,700234,AUD,0
862,44559,CN,CN,minh.admire@aol.com,27/10/2016 06:21 AM,e586b2d8f43880a856,mcpremiumcredit,262257,AUD,0
863,492845,NI,NI,beata.swanner@msn.com,27/10/2016 06:41 AM,c47c084a8b6a6ab348,visadankort,607738,USD,0
864,3232,US,US,bertha.desir@gmail.com,27/10/2016 07:01 AM,1ad15fefdb0b83b9b2,mcsuperpremiumdebit,291791,SEK,0
865,443849,US,US,asa.klapp@aol.com,27/10/2016 08:36 AM,e3f423695259740745,amex_samsungpay,223253,AUD,0
866,237842,FR,FR,adolfo.spurlock@aol.com,27/10/2016 08:42 AM,95e87def025a097316,visagold,707095,SEK,0
867,733477,CA,CA,sydney.rusek@aol.com,27/10/2016 09:24 AM,1bdfa71bc52fffd995,visadebit,812620,USD,0
868,180786,UA,UA,ann.fandel@aol.com,27/10/2016 09:48 AM,a2254e28881e2ee434,mcpro,952959,GBP,0
869,6392,BE,BE,tenesha.payer@aol.com,27/10/2016 11:16 AM,a91e9e8d2f91649cca,amex,121321,NOK,0
870,654535,UA,UA,lissette.walrath@gmail.com,27/10/2016 11:38 AM,3c2a77111cdb15f744,mc,236532,SEK,0
871,670127,NL,CA,merlin.starrett@yahoo.com,27/10/2016 01:15 PM,573e2ff13653c534b4,"bijcard, mccommercialdebit",806609,GBP,0
872,188827,FR,FR,trinity.steadman@hotmail.com,27/10/2016 01:19 PM,a02c12dde3b00792b6,visacommercialsuperpremiumcredit,353453,CNY,0
873,596786,AU,SE,myrta.tynan@yahoo.com,27/10/2016 01:20 PM,70acd4500817fc758b,mcalphabankbonus,726057,USD,1
874,172284,GB,GB,phil.moreau@gmail.com,27/10/2016 02:27 PM,ef92026519cd5ee27b,visapremiumdebit,568101,GBP,0
875,687503,NO,NO,annika.locust@msn.com,27/10/2016 03:32 PM,fdf860345d39ff0f58,mcpurchasingdebit,621698,USD,0
876,516931,FR,FR,hoa.duffer@msn.com,27/10/2016 03:53 PM,ff694fda01fc52bf10,visaalphabankbonus,906776,GBP,0
877,107764,US,US,minh.admire@gmail.com,27/10/2016 04:05 PM,be861231dfe36a7cb0,visacommercialsuperpremiumcredit,553538,CNY,0
878,435508,CN,CN,leone.bracero@yahoo.com,27/10/2016 05:10 PM,68f96a42149c2665d6,bcmc_mobile,252555,EUR,0
879,237420,DE,DE,conchita.brodeur@msn.com,27/10/2016 06:08 PM,f913bda86fa659624f,visapremiumcredit,869397,AUD,0
880,724786,FR,FR,annamarie.ogle@aol.com,27/10/2016 08:49 PM,c5623acc9652d3e736,"bijcard, mccommercialdebit",197898,GBP,0
881,348948,GB,GB,carlo.auslander@hotmail.com,27/10/2016 09:16 PM,a87ed57b78e033946b,"bijcard, mccommercialdebit",834198,AUD,1
882,543847,DE,DE,temeka.atterbury@hotmail.com,27/10/2016 10:30 PM,20ca736769c99d0ea4,mcdebit,729295,USD,0
883,9958,BE,BE,ezequiel.alcala@hotmail.com,27/10/2016 10:50 PM,ecd1197ce47477efd6,visafleetcredit,492423,USD,0
884,780223,FR,FR,bertha.desir@hotmail.com,27/10/2016 10:59 PM,1e3b4d829e449676a9,visafleetdebit,117034,EUR,0
885,520736,UA,UA,renay.samsel@aol.com,27/10/2016 11:21 PM,ee4ed75de0ab8d1a67,visa,668938,USD,0
886,447067,SE,SE,roosevelt.poor@aol.com,27/10/2016 11:58 PM,417845e152addfde86,visapremiumdebit,138141,EUR,1
887,369615,CN,CN,shonda.nordstrom@hotmail.com,28/10/2016 01:33 AM,d09720f40ec20d2841,mc_applepay,227246,EUR,0
888,384134,BE,BE,zoraida.durocher@yahoo.com,28/10/2016 06:41 AM,4b52d15e965cfedd26,visacredit,327465,GBP,0
889,177164,NI,NI,adolfo.spurlock@msn.com,28/10/2016 06:59 AM,1381ee6af5ad9395d9,mcfleetcredit,731601,AUD,0
890,958498,RO,RO,noma.moxley@yahoo.com,28/10/2016 07:02 AM,bcf896b977b44ec709,bcmc_mobile,415842,EUR,0
891,691222,RO,RO,agatha.mcclendon@yahoo.com,28/10/2016 08:26 AM,015d489d1681b03184,jcb,760901,NOK,0
892,932550,GB,GB,alejandra.hollinger@msn.com,28/10/2016 08:27 AM,eedae9966ff50106ec,mcfleetcredit,821283,AUD,0
893,34505,CA,CA,ermelinda.dumont@aol.com,28/10/2016 09:23 AM,feb1b326f02a2626fb,visadebit,984446,AUD,0
894,548615,CA,NL,annika.locust@yahoo.com,28/10/2016 09:34 AM,873281a007d38e4ccb,bcmc_mobile,639166,USD,0
895,404016,SE,SE,rayford.vesey@hotmail.com,28/10/2016 10:11 AM,3735e30996c8551080,visa_applepay,982851,EUR,0
896,512315,GB,UA,lashaun.man@yahoo.com,28/10/2016 12:07 PM,b3304d30da4551faab,visacorporatedebit,538268,CNY,0
897,794590,NO,NO,ester.hooker@yahoo.com,28/10/2016 03:39 PM,7ae18d341dcc43255d,visadankort,878406,CAD,0
898,367166,GB,GB,hilde.jennings@yahoo.com,28/10/2016 05:07 PM,80e232e0252b7103c3,visacommercialsuperpremiumcredit,405444,USD,0
899,900233,NI,NI,judy.minix@msn.com,28/10/2016 07:30 PM,2dd5d2ab47f87f122d,visastandarddebit,251385,SEK,0
900,728872,FR,FR,rebecka.sedlak@hotmail.com,28/10/2016 08:17 PM,dad274028a5c77a42f,mcatm,325597,USD,0
901,157899,FR,FR,rebecka.sedlak@hotmail.com,28/10/2016 09:13 PM,871d671220044a3e7f,mcfleetdebit,652523,GBP,0
902,611927,US,US,kendra.kiss@gmail.com,28/10/2016 09:28 PM,f9c28503c6019b5ef8,visabusiness,235575,GBP,0
903,369041,CN,CN,leone.bracero@yahoo.com,28/10/2016 10:16 PM,68f96a42149c2665d6,bcmc_mobile,252555,GBP,0
904,63962,US,US,fritz.burtch@hotmail.com,28/10/2016 11:24 PM,7fc034182add4a6ee9,visaclassic,937553,CAD,0
905,904953,SE,SE,douglass.moffit@hotmail.com,29/10/2016 12:21 AM,120b54424af76c6836,amex_applepay,455621,SEK,1
906,757862,NI,NI,natasha.trader@aol.com,29/10/2016 12:29 AM,6337555038383713ce,visadebit,192737,CAD,0
907,977093,NL,NL,chantel.albus@msn.com,29/10/2016 12:40 AM,6b12e2fd2dd87f147c,visasignature,177007,GBP,0
908,87338,SE,SE,sydney.rusek@msn.com,29/10/2016 01:31 AM,6cbde14e7af4c10147,jcb,253738,AUD,0
909,771892,GB,GB,rubye.granado@hotmail.com,29/10/2016 02:14 AM,f97e046c443b4d2d5e,visa,173655,USD,0
910,62019,UA,UA,temeka.atterbury@msn.com,29/10/2016 02:15 AM,62839450d488a65df5,visaclassic,901013,CAD,1
911,620035,RO,RO,agatha.mcclendon@yahoo.com,29/10/2016 07:08 AM,9a7d7d8e86068ddbda,mccommercialpremiumdebit,557941,NOK,0
912,477181,NO,NO,bryce.riffel@aol.com,29/10/2016 07:38 AM,68c4cdbc798c9b51e3,visasuperpremiumdebit,437537,EUR,0
913,133471,GB,GB,hilde.jennings@yahoo.com,29/10/2016 07:52 AM,216b5568b657269d45,visaplatinum,590047,EUR,0
914,597707,RO,RO,magen.valentin@hotmail.com,29/10/2016 08:22 AM,3e92da52ad50377e0b,visapremiumdebit,500493,CAD,0
915,837947,GB,GB,phil.moreau@gmail.com,29/10/2016 09:10 AM,a8892e7c0a44cfcb69,bcmc,560331,AUD,0
916,865486,GB,GB,magen.valentin@hotmail.com,29/10/2016 10:21 AM,1794d91e8222117c54,visasuperpremiumcredit,538308,GBP,0
917,618144,FR,FR,romelia.salgado@hotmail.com,29/10/2016 10:47 AM,239aad4ab803d82097,mc_samsungpay,399673,CAD,0
918,418642,FI,FI,georgianne.patricia@hotmail.com,29/10/2016 10:56 AM,320752bee297b49ed6,visasignature,153132,EUR,0
919,305180,UA,UA,adolfo.spurlock@yahoo.com,29/10/2016 11:52 AM,2e52255748a11fb155,visapurchasing,330514,SEK,1
920,506735,CN,CN,arla.foronda@aol.com,29/10/2016 12:35 PM,2d8f043d35d92424b9,visasaraivacard,730619,GBP,0
921,612193,RO,RO,noma.moxley@yahoo.com,29/10/2016 03:03 PM,4070c2bf12bfb289e1,mcpurchasingcredit,994001,CNY,0
922,122869,NO,NO,roselia.stovall@hotmail.com,29/10/2016 03:50 PM,3c0d96d14aa32ee461,visapurchasing,768310,AUD,0
923,55427,US,US,ardelia.mey@gmail.com,29/10/2016 04:16 PM,27018d3284182f6173,mcfleetcredit,959083,AUD,0
924,208590,SE,SE,sydney.rusek@msn.com,29/10/2016 04:29 PM,c60671d3c6dc45cc73,visadankort,545349,EUR,0
925,896179,FI,FI,annalisa.anger@hotmail.com,29/10/2016 06:01 PM,ce6d5c4b1cc9db01a4,visa,834910,EUR,0
926,702734,NO,NO,bernadette.schildgen@yahoo.com,29/10/2016 06:03 PM,f5b4d530a4cad6c00b,visafleetdebit,694924,NOK,0
927,838388,SE,SE,rayford.vesey@hotmail.com,29/10/2016 06:19 PM,c9a58f2b732c5f191a,visaalphabankbonus,926257,AUD,0
928,986730,CN,CN,demetrice.lorenzo@msn.com,29/10/2016 06:22 PM,258ee87b9043920c18,visapremiumdebit,926695,SEK,0
929,27915,NO,NO,annalisa.anger@msn.com,29/10/2016 07:17 PM,f470e94fa3e194128f,mccommercialpremiumcredit,910080,CAD,0
930,789177,FR,FR,kimi.hobby@yahoo.com,29/10/2016 07:27 PM,51dfce198413f38609,visa_applepay,176602,SEK,0
931,730749,NL,CA,lieselotte.crichton@aol.com,29/10/2016 08:58 PM,35302c8b2a29c9cb72,amex_androidpay,364813,NOK,0
932,791732,FR,FR,toney.yale@aol.com,29/10/2016 09:39 PM,a74d544738c70e90f9,visasuperpremiumcredit,292631,AUD,0
933,184548,FR,FR,trinity.steadman@hotmail.com,29/10/2016 09:48 PM,a25afa6c60bfaee1dd,mcfleetdebit,862420,EUR,0
934,660566,BE,RO,shonda.nordstrom@yahoo.com,29/10/2016 10:27 PM,94f1cf4da769ec3553,mcfleetcredit,155242,EUR,0
935,875649,GB,GB,kemberly.clary@msn.com,29/10/2016 11:00 PM,ba20a33202edb308ee,amex_samsungpay,146617,EUR,0
936,531556,NO,NO,shonda.nordstrom@aol.com,29/10/2016 11:29 PM,62d76f3c2abca51a7c,visastandarddebit,166386,SEK,0
937,546320,CA,US,carmine.mach@gmail.com,30/10/2016 01:35 AM,d89aa72990c2efc746,visadebit,793337,CAD,0
938,22162,FI,FI,daren.burk@aol.com,30/10/2016 04:39 AM,b495b49e99e42180e6,visacommercialsuperpremiumdebit,963736,EUR,0
939,722373,RO,RO,renay.samsel@hotmail.com,30/10/2016 04:41 AM,22ecf1681278f72cf1,amex_applepay,431197,USD,0
940,850300,SE,SE,rashad.legendre@yahoo.com,30/10/2016 04:49 AM,85e22aaac59884fd39,visacommercialdebit,983290,NOK,0
941,622948,NI,NI,oda.schleich@hotmail.com,30/10/2016 05:55 AM,dc7e6c9c23e90d22d7,maestro,943376,EUR,0
942,140721,CA,CA,roxie.palma@hotmail.com,30/10/2016 06:47 AM,18315fb26c6a42b86e,mccredit,986376,USD,0
943,478686,GB,GB,hilde.jennings@yahoo.com,30/10/2016 06:48 AM,fcd1c01966894b6160,visabusiness,571819,EUR,0
944,772128,CN,CN,sarita.surprenant@gmail.com,30/10/2016 07:00 AM,e0ca0fea715429651b,visadankort,951717,USD,0
945,542785,UA,UA,ann.fandel@aol.com,30/10/2016 07:09 AM,cd83d5f68908bf2603,visa_androidpay,516028,GBP,0
946,95748,NO,NO,shonda.nordstrom@aol.com,30/10/2016 07:53 AM,62d76f3c2abca51a7c,visastandarddebit,166386,EUR,0
947,369588,CA,CA,charmain.elsen@aol.com,30/10/2016 08:10 AM,ca26f60a1405919539,mc_androidpay,903208,SEK,0
948,150868,FI,NI,sherice.tims@hotmail.com,30/10/2016 09:04 AM,b445492d0a2cec00dc,mc_samsungpay,235000,EUR,0
949,601728,RO,RO,carlo.auslander@aol.com,30/10/2016 09:42 AM,0b20de46e8ed9b07c7,mccommercialpremiumcredit,992318,AUD,0
950,124868,FI,CA,sherice.tims@hotmail.com,30/10/2016 09:51 AM,e2f6ae83b1d86aeb73,maestrouk,398680,CNY,0
951,930523,FR,FR,toney.yale@aol.com,30/10/2016 09:52 AM,4d3b7e606ef7aa5a4c,mcpurchasingdebit,651008,GBP,0
952,415173,AU,AU,dewey.pogue@yahoo.com,30/10/2016 10:56 AM,71905978e78ae6c3ad,"bijcard, mccommercialdebit",408512,EUR,0
953,753744,UA,UA,georgianne.patricia@msn.com,30/10/2016 11:59 AM,033873d32bff5c4127,visacorporatecredit,250005,EUR,0
954,666885,DE,DE,machelle.eastham@hotmail.com,30/10/2016 12:13 PM,d4c34bc9c9b5dda8df,visasaraivacard,943102,USD,0
955,576895,SE,SE,leah.gillette@hotmail.com,30/10/2016 01:00 PM,51cc8258a7fe77bbc1,mcpremiumcredit,725841,NOK,0
956,623590,US,US,fritz.burtch@yahoo.com,30/10/2016 01:09 PM,ec1918296233d07f85,electron,100151,GBP,0
957,280365,US,US,ardelia.mey@gmail.com,30/10/2016 01:16 PM,27018d3284182f6173,mcfleetcredit,959083,NOK,0
958,642446,NI,NL,georgianne.patricia@hotmail.com,30/10/2016 01:44 PM,caa250bd2288697943,visaalphabankbonus,192535,GBP,0
959,753563,GB,GB,lashaun.man@yahoo.com,30/10/2016 01:48 PM,a7141ea907f3e10565,mcpremiumdebit,644764,SEK,0
960,259819,UA,UA,lissette.walrath@gmail.com,30/10/2016 02:36 PM,3c2a77111cdb15f744,mc,236532,GBP,0
961,418324,NO,NO,ardelia.mey@msn.com,30/10/2016 04:30 PM,6362b2c72b2e66e8ac,mccorporatecredit,827515,NOK,0
962,945045,NI,NI,roosevelt.poor@yahoo.com,30/10/2016 05:13 PM,f7040128c986c51181,mcpremiumcredit,333104,CAD,0
963,518711,RO,RO,barbara.cullins@gmail.com,30/10/2016 05:31 PM,cd2a6ca5e4a7ac501c,electron,597904,SEK,0
964,138658,BE,BE,carter.gillies@aol.com,30/10/2016 05:36 PM,b395f6092da18f9a58,visa_samsungpay,544090,NOK,0
965,496264,CN,CN,daren.burk@gmail.com,30/10/2016 05:55 PM,159ea5b824a64398ef,visa,716938,AUD,0
966,305170,AU,CN,myrta.tynan@yahoo.com,30/10/2016 05:59 PM,abeb5f7258c3e06a8d,visacommercialsuperpremiumcredit,557317,USD,1
967,306526,CA,CA,rayford.vesey@hotmail.com,30/10/2016 06:19 PM,5a0dfdee9767621e03,visasaraivacard,235349,USD,0
968,459201,CA,CA,rayford.vesey@hotmail.com,30/10/2016 06:43 PM,408131831a3b0917e1,visacredit,927347,EUR,0
969,975100,RO,RO,roosevelt.poor@gmail.com,30/10/2016 08:39 PM,4b428dfab0f83b76f5,visagold,639319,CNY,0
970,502714,SE,SE,faye.lamy@hotmail.com,30/10/2016 09:29 PM,54be5b63d549847fc0,travelmoney,503885,CNY,0
971,485937,UA,GB,brandee.solomon@aol.com,30/10/2016 09:47 PM,d45120e080a90fb9ea,visastandarddebit,811937,EUR,1
972,612055,US,US,kendra.kiss@aol.com,30/10/2016 11:46 PM,1c373ee32a6bb91136,amex_androidpay,959544,CAD,0
973,681803,NO,NO,rayford.vesey@yahoo.com,31/10/2016 12:16 AM,3bb07e7bb88357fe17,visacorporatedebit,627892,NOK,0
974,393029,BE,BE,ezequiel.alcala@hotmail.com,31/10/2016 02:50 AM,337526a3b9aa9b33a2,bcmc_mobile,981025,GBP,0
975,122464,AU,NL,myrta.tynan@yahoo.com,31/10/2016 04:17 AM,5d0950d63769a8c4cd,visahipotecario,539283,CNY,1
976,502160,NO,NO,shonda.nordstrom@aol.com,31/10/2016 04:47 AM,62d76f3c2abca51a7c,visastandarddebit,166386,USD,0
977,909394,NL,CA,merlin.starrett@yahoo.com,31/10/2016 06:17 AM,573e2ff13653c534b4,"bijcard, mccommercialdebit",806609,EUR,0
978,805891,NL,FI,katharine.fahey@hotmail.com,31/10/2016 07:56 AM,e0a176f53c770531d9,cirrus,439209,SEK,1
979,824199,US,SE,fritz.burtch@hotmail.com,31/10/2016 08:29 AM,debd84669db8b4eb62,visa,131677,GBP,0
980,429470,FI,FI,francesco.mccormack@hotmail.com,31/10/2016 08:45 AM,e3c1b42c6b225b9fc2,visabusiness,171691,USD,0
981,173341,RO,RO,lorina.bechtel@aol.com,31/10/2016 08:53 AM,14396075e455df6970,visaproprietary,141394,SEK,0
982,461494,CA,CA,douglass.moffit@gmail.com,31/10/2016 09:57 AM,ebf4a4704344347108,mccommercialpremiumdebit,756024,SEK,0
983,780220,FI,FI,georgianne.patricia@hotmail.com,31/10/2016 01:27 PM,7aa971caa6fb2f16a0,visasuperpremiumcredit,916344,AUD,0
984,604177,CA,AU,roselia.stovall@gmail.com,31/10/2016 04:01 PM,82551644ba96acbd5b,visaalphabankbonus,889771,CNY,0
985,608587,CN,CN,kimi.hobby@yahoo.com,31/10/2016 04:12 PM,389bc7cedd9538706e,visafleetcredit,104567,CAD,0
986,365244,SE,SE,lonna.amann@aol.com,31/10/2016 04:20 PM,c93ea0135af9c058a2,visastandardcredit,275040,NOK,1
987,757091,CN,CN,audrey.lentini@yahoo.com,31/10/2016 06:38 PM,938e6fe7d5de31b0e3,amex_androidpay,592939,GBP,0
988,206046,CN,CN,arla.foronda@aol.com,31/10/2016 07:00 PM,5b162bf9f80757679b,visapurchasingcredit,252662,GBP,0
989,211834,FR,FR,hoa.duffer@msn.com,31/10/2016 08:10 PM,4e829c04dc1c2751a5,jcb,598585,AUD,0
990,765642,CA,CA,trey.mikus@msn.com,31/10/2016 08:13 PM,e84c3f67d2c6d92852,mccorporatecredit,275109,CNY,0
991,510422,NI,NI,lavenia.jaffee@yahoo.com,31/10/2016 08:26 PM,722b0926976be35294,mcalphabankbonus,188673,CNY,0
992,947726,CA,CA,tenesha.payer@msn.com,31/10/2016 08:33 PM,2aa47666da75276178,visadebit,338761,USD,0
993,625130,UA,UA,adolfo.spurlock@yahoo.com,31/10/2016 09:35 PM,125e872b06e86fd5d3,visastandardcredit,638902,EUR,1
994,270721,CN,CN,daren.burk@gmail.com,31/10/2016 11:21 PM,42d90291dc15fa9580,amex_samsungpay,430593,USD,0
995,346846,DE,DE,teressa.burbage@yahoo.com,01/11/2016 01:06 AM,ed0cbe4db6fbf6345f,maestrouk,162514,USD,0
996,164814,NI,NI,angelyn.deason@hotmail.com,01/11/2016 02:01 AM,ed278dfd725300fb4a,mccorporate,227024,SEK,0
997,673990,FI,FI,wanda.pakele@yahoo.com,01/11/2016 02:30 AM,ed0a9e5109486974e5,visadankort,168132,CAD,0
998,380601,CN,CN,carlo.auslander@msn.com,01/11/2016 02:57 AM,1a196be1d3f3484326,visacorporatecredit,558551,EUR,0
999,585495,NI,NI,madelaine.tweed@aol.com,01/11/2016 04:00 AM,bfaa253758d1b33720,maestro,101344,CNY,0
